dialogue_id,speaker,turn,act_1,act_2,act_3
37_00075,SYSTEM,"I've found 4 flights that could work for you. Theres an Alaska Airlines flight with 0 stops leaving at 4:20 pm, the ticket price is $165.",OFFER,,
37_00075,USER,"Can you tell me about other flights, I'd like to travel economy class.",INFORM,REQUEST_ALTS,
37_00075,SYSTEM,"No problem, there are 3 matching flights. How about American Airlines departing at 8:30 am with 0 stops for $163 per ticket.",OFFER,,
37_00075,USER,"Which airport does that flight arrive at, and would it be possible to get the ticket refunded?",REQUEST,,
37_00075,SYSTEM,"The flight will be arriving at O'Hare International Airport, and no the ticket is not refundable.",INFORM,,
37_00075,USER,"Okay, sounds good to me. Can you do a search for a round trip flight?",INFORM_INTENT,SELECT,
37_00075,SYSTEM,When would you be returning?,REQUEST,,
37_00075,USER,I'd like to get a flight back next monday.,INFORM,,
37_00075,SYSTEM,"There's an American Airlines flight available. The outbound flight will leave at 8:30 am, and the return flight leaves at 4:30 am. the ticket price is $188.",OFFER,,
37_00075,USER,"Which airport will that flight arrive at, and when will the return flight arrive?",REQUEST,,
37_00075,SYSTEM,"The destination is O'Hare International Airport, and the return flight will arrive at 7:02 am.",INFORM,,
37_00075,USER,That sounds great.,SELECT,,
37_00075,SYSTEM,Would you like to purchase a ticket?,OFFER_INTENT,,
37_00075,USER,Yeah I'd like to buy a ticket.,AFFIRM_INTENT,,
37_00075,SYSTEM,"Okay booking an economy class ticket for 1 passenger on American Airlines departing from Los Angeles tomorrow at 8:30 am going to Chicago, with a return flight next monday departing at 4:30 am.",CONFIRM,,
37_00075,USER,Yes that sounds correct to me,AFFIRM,,
37_00075,SYSTEM,The ticket has been purchased,NOTIFY_SUCCESS,,
37_00075,USER,Which airport is the flight leaving from?,REQUEST,,
37_00075,SYSTEM,The flight is leaving from LAX international airport.,INFORM,,
37_00075,USER,Can the ticket be refunded?,REQUEST,,
37_00075,SYSTEM,No.,INFORM,,
37_00075,USER,Thank you for the help.,THANK_YOU,,
37_00075,SYSTEM,Do you need help with anything else?,REQ_MORE,,
37_00075,USER,Nope.,NEGATE,THANK_YOU,
37_00075,SYSTEM,"Youre welcome, have a nice day.",GOODBYE,,
37_00076,USER,I'm looking to find one way flights.,INFORM_INTENT,,
37_00076,SYSTEM,Leaving from where and what time? And where are you going?,REQUEST,,
37_00076,USER,I'll be leaving from ATL and going to Chicago on the 10th of March.,INFORM,,
37_00076,SYSTEM,I have a flight on American Airlines leaving at 9:15 PM with 0 stops for $122.,OFFER,,
37_00076,USER,What is the arrival time of the onward flight?,REQUEST,,
37_00076,SYSTEM,That is 10:16 PM.,INFORM,,
37_00076,USER,What is the arrival destination and is it refundable?,REQUEST,,
37_00076,SYSTEM,It flies into O'Hare International Airport and it is a refundable ticket.,INFORM,,
37_00076,USER,What else is available? It's for one person and I'm going to Toronto.,INFORM,,REQUEST_ALTS
37_00076,SYSTEM,"I have 3 possibilities for you, one of them is a Delta airlines flight leaving at 3:40 PM with 1 stop for $229.",OFFER,,
37_00076,USER,That sounds like it will work.,SELECT,,
37_00076,SYSTEM,Do you want to book that now?,OFFER_INTENT,,
37_00076,USER,"Not yet, thank you.",NEGATE_INTENT,,
37_00076,SYSTEM,What else can I do for you?,REQ_MORE,,
37_00076,USER,Could you look for round trip flights please?,INFORM_INTENT,,
37_00076,SYSTEM,Returning when please?,REQUEST,,
37_00076,USER,Returning on the 12th.,INFORM,,
37_00076,SYSTEM,I have 1 flight on Delta airlines leaving at 3:40 PM and coming back at 7:15 AM for $243.,OFFER,,
37_00076,USER,Flying into which airport and departing from where?,REQUEST,,
37_00076,SYSTEM,It arrives at Toronto Pearson International Airport and leaves from Hartsfield-Jackson International Airport.,INFORM,,
37_00076,USER,I like the sound of that one.,SELECT,,
37_00076,SYSTEM,Do you want to book that flight now?,OFFER_INTENT,,
37_00076,USER,"Not right now, thank you.",NEGATE_INTENT,GOODBYE,
37_00076,SYSTEM,"You're welcome, goodbye.",GOODBYE,,
37_00077,USER,I'm looking for one way flights.,INFORM_INTENT,,
37_00077,SYSTEM,Leaving from where and heading to where?,REQUEST,,
37_00077,USER,"Leaving from Chicago, going to Phoenix.",INFORM,,
37_00077,SYSTEM,When is your departure date?,REQUEST,,
37_00077,USER,That's on March 10th.,INFORM,,
37_00077,SYSTEM,I have an American Airlines flight leaving at 4:30 AM with 1 stop for $271.,OFFER,,
37_00077,USER,What else is available?,REQUEST_ALTS,,
37_00077,SYSTEM,There is a Delta Airlines flight leaving at 8:30 AM with 1 stop for $270.,OFFER,,
37_00077,USER,I like the Delta flight.,SELECT,,
37_00077,SYSTEM,Would you like to book tickets?,OFFER_INTENT,,
37_00077,USER,Not yet. Could you search round trips for me?,INFORM_INTENT,NEGATE_INTENT,
37_00077,SYSTEM,Returning when please?,REQUEST,,
37_00077,USER,I'd like to return on the 12th of March.,INFORM,,
37_00077,SYSTEM,"I have 1 possibility, a Delta Airlines flight leaving at 8:30 AM and coming back at 11:55 AM for $288.",OFFER,,
37_00077,USER,Where does it fly into?,REQUEST,,
37_00077,SYSTEM,It lands at Sky Harbor International Airport.,INFORM,,
37_00077,USER,What is the arrival time of the return flight and the arrival time of the onward flight?,REQUEST,,
37_00077,SYSTEM,The return flight is at 10:07 PM and the onward flight is at 1:17 PM.,INFORM,,
37_00077,USER,That one will work.,SELECT,,
37_00077,SYSTEM,Would you like to reserve that?,OFFER_INTENT,,
37_00077,USER,Yes I would.,AFFIRM_INTENT,,
37_00077,SYSTEM,"Confirming the following, flying from Chicago to Phoenix on Delta airlines on March 10th, coming back March 12th. Leaving at 8:30 AM and returning at 11:55 AM in economy for 1 passenger.",CONFIRM,,
37_00077,USER,"Sounds perfect, thanks.",AFFIRM,,
37_00077,SYSTEM,Everything is confirmed.,NOTIFY_SUCCESS,,
37_00077,USER,Thank you for helping me today.,THANK_YOU,GOODBYE,
37_00077,SYSTEM,It was my pleasure.,GOODBYE,,
37_00078,USER,can you search a one-way ticket for me,INFORM_INTENT,,
37_00078,SYSTEM,where are you going and when?,REQUEST,,
37_00078,USER,I want to go to NY on Tuesday next week,INFORM,,
37_00078,SYSTEM,Where are you leaving from,REQUEST,,
37_00078,USER,I will leave from San Fran,INFORM,,
37_00078,SYSTEM,I found 4 flights for you that is 0 stop with Alaska Airlines leave at 8:35 am for $174,OFFER,,
37_00078,USER,What airport will this arrive at and where is this depart from?,REQUEST,,
37_00078,SYSTEM,This will depart from SFO International Airport and arrive at JFK International AIrport,INFORM,,
37_00078,USER,Any other flights available? i want to travel on Economy with 4 in my group,INFORM,,REQUEST_ALTS
37_00078,SYSTEM,American Airlines 0 stop leaves at 8:30 pm for $197,OFFER,,
37_00078,USER,Any other flights available with particular airline?,INFORM,REQUEST_ALTS,
37_00078,SYSTEM,I got 2 flights for you with Southwest Airlines leaves at 9:20 pm with 0 stop that cost $246,OFFER,,
37_00078,USER,This is good for me,SELECT,,
37_00078,SYSTEM,would you like to to book the ticket,OFFER_INTENT,,
37_00078,USER,"No not yet, can you search a round trip for me with return date on 7th of this month",INFORM,INFORM_INTENT,NEGATE_INTENT
37_00078,SYSTEM,Southwest Airlines depart at 9:20 pm and return at 5:55 pm for $242,OFFER,,
37_00078,USER,Which airport does this arrive and depart from?,REQUEST,,
37_00078,SYSTEM,This will arrive at JFK International Airport and depart from SFO International AIrport,INFORM,,
37_00078,USER,this sounds good,SELECT,,
37_00078,SYSTEM,should i book the ticket for you,OFFER_INTENT,,
37_00078,USER,No i am not ready yet,NEGATE_INTENT,,
37_00078,SYSTEM,Anything else i can help you with,REQ_MORE,,
37_00078,USER,No thats it,NEGATE,THANK_YOU,
37_00078,SYSTEM,have a nice day,GOODBYE,,
37_00079,USER,Can you search for 2 flight tickets in a one-way flight?,INFORM,INFORM_INTENT,
37_00079,SYSTEM,"Can you tell me the departure location, destination and the date of departure?",REQUEST,,
37_00079,USER,"I will be going to Atlanta, GA from Chicago on 8th of this month.",INFORM,,
37_00079,SYSTEM,I found an American Airlines flight which leaves at 8:40 pm with 0 stop and the ticket is priced at $124.,OFFER,,
37_00079,USER,What is the destination of the flight?,REQUEST,,
37_00079,SYSTEM,The flight is to Hartsfield-Jackson International Airport.,INFORM,,
37_00079,USER,"Okay, That sounds nice to me.",SELECT,,
37_00079,SYSTEM,Would you like me to buy tickets for the flight?,OFFER_INTENT,,
37_00079,USER,No. Don't buy the tickets. Can you find a round trip flight with any class?,INFORM,INFORM_INTENT,NEGATE_INTENT
37_00079,SYSTEM,When will be you returning date?,REQUEST,,
37_00079,USER,I will get back on March 10th.,INFORM,,
37_00079,SYSTEM,I found an American Airlines flight whose timing for the onward journey is 8:40 pm and for return journey is 9:15 pm. The thicket is priced at $137.,OFFER,,
37_00079,USER,Can you search for any other available flights?,REQUEST_ALTS,,
37_00079,SYSTEM,"Sorry, I could not find any flight. Do you want my help with anything else?",NOTIFY_FAILURE,REQ_MORE,
37_00079,USER,No. That will be all. Thank you.,NEGATE,THANK_YOU,
37_00079,SYSTEM,I am glad I could help. Have a nice day.,GOODBYE,,
37_00080,USER,I want to travel to ATL please help me to find one-way flights,INFORM,INFORM_INTENT,
37_00080,SYSTEM,You will be leaving from where?,REQUEST,,
37_00080,USER,"I want to leave from Toronto, Canada",INFORM,,
37_00080,SYSTEM,When you leave?,REQUEST,,
37_00080,USER,On the 7th I plan,INFORM,,
37_00080,SYSTEM,I have for you 3 option.First is with Air Canada.Outbound leave at 4:40 pm with 1 stop.Cost is $217,OFFER,,
37_00080,USER,You can find something else?,REQUEST_ALTS,,
37_00080,SYSTEM,I found for you with American Airlines .The outbound flight leaves at 5:55 am with 1 stop.That cost $192,OFFER,,
37_00080,USER,Sounds great .,SELECT,,
37_00080,SYSTEM,You want to buy ticket?,OFFER_INTENT,,
37_00080,USER,"No, I do not want.Search for round flight for three people",INFORM,INFORM_INTENT,NEGATE_INTENT
37_00080,SYSTEM,In what date you plan to come back?,REQUEST,,
37_00080,USER,In 9th of March I would like.,INFORM,,
37_00080,SYSTEM,With American Airlines that leaves at 5:55 am and return leaves at 3:25 pm.Cost will be $211,OFFER,,
37_00080,USER,Tell me please at what airport will arrive.,REQUEST,,
37_00080,SYSTEM,Will arrive at Hartsfield-Jackson International Airport,INFORM,,
37_00080,USER,Sounds good,SELECT,,
37_00080,SYSTEM,Can I help you with anything else?,REQ_MORE,,
37_00080,USER,I would like to go in a short trip and I need flight tickets at Economy class,INFORM,INFORM_INTENT,
37_00080,SYSTEM,"From Toronto to Atlanta with American Airlines.Departure will be next Thursday and return March 9th,onward leaves at 5:55 am and return at 3:25 pm with class Economy is that correct?",CONFIRM,,
37_00080,USER,Yes sounds perfect,AFFIRM,,
37_00080,SYSTEM,Your booking is confirmed,NOTIFY_SUCCESS,,
37_00080,USER,Thank you for help,THANK_YOU,,
37_00080,SYSTEM,Can I help you with something else?,REQ_MORE,,
37_00080,USER,No is Ok.Thanks,NEGATE,THANK_YOU,
37_00080,SYSTEM,Have a great day!,GOODBYE,,
37_00081,USER,Can you find me one-way flights? There is one people in my group.,INFORM,INFORM_INTENT,
37_00081,SYSTEM,When do you plan to leave? And where do you want to go?,REQUEST,,
37_00081,USER,"I am travelling to Atlanta, GA, on March 2nd.",INFORM,,
37_00081,SYSTEM,Where will you be leaving from?,REQUEST,,
37_00081,USER,"I'll be leaving from Phoenix, AZ.",INFORM,,
37_00081,SYSTEM,"I found 4 flights which might suit you. There is an American Airlines flight, which leaves at 11:25 pm, and has 0 stops. The prize of the ticket is $153.",OFFER,,
37_00081,USER,When does the flight arrive? Is the ticket refundable?,REQUEST,,
37_00081,SYSTEM,"Unfortunately, it is not refundable. The flight arrives at 6:37 am.",INFORM,,
37_00081,USER,Sounds good to me. Can you search round trip flights for me?,INFORM_INTENT,SELECT,
37_00081,SYSTEM,When are you coming back?,REQUEST,,
37_00081,USER,I wanna get back next Tuesday.,INFORM,,
37_00081,SYSTEM,"There is an American Airlines flight. The outbound flight leaves at 11:25 pm, and the return flight leaves at 11:40 am. The price of the ticket is $243.",OFFER,,
37_00081,USER,Which airport does it depart from?,REQUEST,,
37_00081,SYSTEM,It departs from Sky Harbor International Airport.,INFORM,,
37_00081,USER,That one sounds good to me. Can you help me buy flight tickets? I plan to go on a short trip.,INFORM_INTENT,SELECT,
37_00081,SYSTEM,"Please confirm the following details: the flight is from Phoenix, and goes to Atlanta. The airline is American Airlines. The departure date is tomorrow, and the return date is next Tuesday. The onward flight leaves at 11:25 pm, and the return flight leaves at 11:40 am. The seating class is economy, and the number of tickets is 1.",CONFIRM,,
37_00081,USER,Sounds good to me.,AFFIRM,,
37_00081,SYSTEM,Your ticket is confirmed.,NOTIFY_SUCCESS,,
37_00081,USER,Thanks a lot for your help.,THANK_YOU,,
37_00081,SYSTEM,Shall I assist you any further?,REQ_MORE,,
37_00081,USER,"Nope, thanks for your help.",NEGATE,THANK_YOU,
37_00081,SYSTEM,Have a good one!,GOODBYE,,
37_00082,USER,Can you find me a one-way flight?,INFORM_INTENT,,
37_00082,SYSTEM,For what date?,REQUEST,,
37_00082,USER,For March 10th.,INFORM,,
37_00082,SYSTEM,Where do you want to leave from?,REQUEST,,
37_00082,USER,I'm going from Los Angeles.,INFORM,,
37_00082,SYSTEM,And where are you going?,REQUEST,,
37_00082,USER,I'm going to Vancouver.,INFORM,,
37_00082,SYSTEM,I found an Alaska Airlines flight leaving at 8:40 pm. It has 0 stops and the cost is $156.,OFFER,,
37_00082,USER,Are there any others?,REQUEST_ALTS,,
37_00082,SYSTEM,American Airlines has one with 1 stop that leaves at 3:05 pm. It costs $202.,OFFER,,
37_00082,USER,Are there any more?,REQUEST_ALTS,,
37_00082,SYSTEM,Delta Airlines has one with 0 stops leaving at 10:55 am for $135.,OFFER,,
37_00082,USER,Which airport does the onward flight leave from and when does it arrive?,REQUEST,,
37_00082,SYSTEM,It's at LAX International Airport and arrives at 1:59 pm.,INFORM,,
37_00082,USER,"That sounds good, but could you also check round trip flights?",INFORM_INTENT,SELECT,
37_00082,SYSTEM,When do you want to return?,REQUEST,,
37_00082,USER,I want to get back March 12th.,INFORM,,
37_00082,SYSTEM,I found 1 flight for you. It's Delta Airlines flight leaving at 10:55 am and the return flight leaves at 3:20 am. The cost is $148.,OFFER,,
37_00082,USER,What airport does the onward flight leave from and when does it arrive?,REQUEST,,
37_00082,SYSTEM,It leaves from LAX International Airport and arrives at 1:59 pm.,INFORM,,
37_00082,USER,"That sounds good. I'd like to get economy class tickets, can you find that for me?",INFORM,INFORM_INTENT,SELECT
37_00082,SYSTEM,"To verify: You want 1 economy class ticket to fly from Los Angeles to Vancouver on Delta Airlines, March 10th at 10:55 am. Then return March 12th on a flight leaving at 3:20 am.",CONFIRM,,
37_00082,USER,No I need tickets for four people.,INFORM,NEGATE,
37_00082,SYSTEM,"Okay, that's 4 tickets to leave March 10th.",CONFIRM,,
37_00082,USER,That's right. What time will my return flight arrive and to which airport?,REQUEST,,AFFIRM
37_00082,SYSTEM,At YVR International Airport you'll arrive at 6:24 am. Your tickets are confirmed.,INFORM,,NOTIFY_SUCCESS
37_00082,USER,Thanks. That's all I need.,THANK_YOU,GOODBYE,
37_00082,SYSTEM,Have a great day.,GOODBYE,,
37_00083,USER,I need to go out of town for a work conference. Can you find some one-way flights?,INFORM_INTENT,,
37_00083,SYSTEM,What dates and cities were you looking for?,REQUEST,,
